"Date","Site","Array","Trap","trap_type","Taxa","SppCode","Toeclip","Recap","SVL","VTL","weight","weight_flag","Sex","OrigTail","Comments","Dead","Hatchling"
2014-10-06,"GWA2","1","A1","pitfall","Lizard","UTST","B1D3","N",42,66,2.5,NA,"F",NA,NA,"N","N"
2014-10-06,"GWA2","1","B4","pitfall","Lizard","UTST","B2C1","N",43,77,2.5,NA,"F",NA,NA,"N","N"
2014-10-06,"GWA2","2","C3","funnel","Lizard","UTST","B2D1","N",45,81,3,NA,"M",NA,NA,"N","N"
2014-10-06,"GWA2","2","C2","funnel","Lizard","UTST","B2C5","N",42,73,2.5,NA,"F",NA,NA,"N","N"
2014-10-07,"GWA1","1","C4","pitfall","Lizard","UTST","B2C3","Y",48,81,2.5,NA,"F",NA,NA,"N","N"
2014-10-07,"GWA1","2","A3","funnel","Lizard","UTST","B2D1","Y",52,99,4.5,NA,"M",NA,NA,"N","N"
2014-10-07,"GWA2","1","B2","funnel","Lizard","ASTI","A1B5D3","N",74,173,11.5,NA,"F",NA,"tail damage @ 160","N","N"
2014-10-07,"GWA2","1","B4","pitfall","Lizard","UTST","B2D2","N",51,91,4,NA,"M",NA,NA,"N","N"
2014-10-07,"GWA2","1","C2","funnel","Lizard","UTST","B2C1","Y",42,77,2,NA,"F",NA,NA,"N","N"
2014-10-07,"GWA2","2","C2","funnel","Lizard","UTST","B2D3","N",44,80,2.5,NA,"F",NA,NA,"N","N"
2014-10-08,"GWA1","2","A1","pitfall","Lizard","UTST","B3C5","N",43,62,2,NA,"F",33,NA,"N","N"
2014-10-08,"GWA1","2","B3","funnel","Lizard","UTST","B3D1","N",52,100,4,NA,"M",NA,NA,"N","N"
2014-10-08,"GWA2","1","A1","pitfall","Lizard","UTST","B2C2","Y",54,91,5,NA,"M",NA,NA,"N","N"
2014-10-08,"GWA2","1","A4","pitfall","Lizard","COVA","A1B5","N",46,43,1.5,NA,"M",NA,NA,"N","N"
2014-10-08,"GWA2","2","A1","pitfall","Lizard","ASTI","A1B5D5","N",77,192,12,NA,"M",NA,NA,"N","N"
2014-10-08,"GWA2","2","A-Fence","hand captured","Lizard","UTST","B2D5","N",40,59,2,NA,"F",34,NA,"N","N"
2014-10-08,"GWA2","2","A-Fence","hand captured","Lizard","UTST","B2C5","Y",42,72,2,NA,"F",NA,NA,"N","N"
2014-10-21,"GWA2","1","A2","funnel","Lizard","UTST","B1D3","Y",46,69,3,NA,"F",68,NA,"N","N"
2014-10-21,"GWA2","1","B2","funnel","Lizard","UTST","B3C2","N",37,50,1.5,NA,"F",NA,"kinked tail @ 37mm","N","N"
2014-10-21,"GWA2","1","B4","pitfall","Lizard","UTST","B3C1","N",47,69,3,NA,"F",49,NA,"N","N"
2014-10-21,"GWA2","2","A1","pitfall","Lizard","UTST","B2D1","Y",47,81,3,NA,"M",NA,NA,"N","N"
2014-10-22,"GWA2","2","A1","pitfall","Lizard","UTST","B3C3","N",56,99,6,NA,"M",NA,NA,"N","N"
2014-10-22,"GWA3","1","A1","pitfall","Lizard","UTST","A3B4","N",46,81,4,NA,"F",NA,NA,"N","N"
2014-10-22,"GWA3","2","C2","funnel","Lizard","UTST","A3B2","Y",53,82,4.5,NA,"F",NA,NA,"N","N"
2014-10-23,"GWA2","2","B3","funnel","Lizard","ASTI","A2B1C1","N",72,192,9.5,NA,"F",NA,NA,"N","N"
2014-10-23,"GWA3","2","A4","pitfall","Lizard","UTST","A3B1","Y",59,77,6.5,NA,"M",12,NA,"N","N"
2014-10-24,"GWA2","2","A1","pitfall","Lizard","UTST","B2D1","Y",47,67,3,NA,"M",67,NA,"N","N"
2014-10-24,"GWA2","2","C2","funnel","Lizard","SCMA","C3","N",107,112,50,NA,"M",44,NA,"N","N"
2014-10-24,"GWA2","2","A4","pitfall","Lizard","SCMA","A1B4","N",36,43,1,NA,"F",NA,NA,"N","Y"
2014-10-24,"GWA2","2","B2","funnel","Lizard","UTST","B2D5","Y",45,31,3,NA,"M",31,NA,"N","N"
2014-11-04,"GWA1","1","A4","pitfall","Lizard","ASTI","B5D3","N",47,114,2.5,NA,"U",NA,NA,"N","Y"
2014-11-04,"GWA1","1","B4","pitfall","Lizard","UTST","B3D2","N",46,71,3,NA,"F",NA,NA,"N","N"
2014-11-04,"GWA1","2","B4","pitfall","Lizard","UTST","B3C5","Y",45,64,3,NA,"F",34,NA,"N","N"
2014-11-04,"GWA1","2","B4","pitfall","Lizard","UTST","B2D5","Y",49,76,4,NA,"F",NA,NA,"N","N"
2014-11-04,"GWA2","1","A1","pitfall","Lizard","UTST","B2C3","Y",48,70,4.5,NA,"F",NA,"partially broken tail at 59","N","N"
2014-11-04,"GWA2","1","A1","pitfall","Lizard","UTST","B3C5","N",55,95,6.5,NA,"M",NA,NA,"N","N"
2014-11-04,"GWA2","2","B2","funnel","Lizard","UTST","B2D1","Y",47,70,3.5,NA,"M",70,NA,"N","N"
2014-11-04,"GWA2","2","B4","pitfall","Lizard","UTST","B3D1","N",51,90,5,NA,"M",NA,NA,"N","N"
2014-11-04,"GWA2","2","B2","funnel","Lizard","ASTI","A2B1C2","N",76,179,10,NA,"F",NA,NA,"N","N"
2014-11-05,"GWA1","1","C3","funnel","Lizard","UTST","B2D2","Y",48,77,3,NA,"F",NA,NA,"N","N"
2014-11-06,"GWA1","1","A4","pitfall","Lizard","UTST","B1C5","Y",59,109,7.5,NA,"M",NA,NA,"N","N"
2014-11-06,"GWA1","1","A1","pitfall","Lizard","UTST","B3D3","N",52,61,4,NA,"M",17,NA,"N","N"
2014-11-06,"GWA1","2","A4","pitfall","Lizard","ASTI","B5D5","N",39,83,1,NA,"U",NA,NA,"N","Y"
2014-11-06,"GWA1","2","C2","funnel","Lizard","UTST","B2D5","Y",49,78,3.5,NA,"F",NA,NA,"N","N"
2014-11-06,"GWA2","1","C3","funnel","Lizard","UTST","B3C2","Y",40,58,2,NA,"F",NA,"tail  damage @40","N","N"
2014-11-07,"GWA1","1","B-Fence","hand captured","Lizard","UTST","B2C3","Y",50,85,4.5,NA,"F",NA,NA,"N","N"
2014-11-07,"GWA1","2","A1","pitfall","Lizard","UTST","B2D1","Y",56,102,6.5,NA,"M",52,NA,"N","N"
2014-11-07,"GWA1","2","A3","funnel","Lizard","UTST","B2D5","Y",48,77,3.5,NA,"F",NA,NA,"N","N"
2014-11-07,"GWA2","1","B2","funnel","Lizard","UTST","B3C2","Y",41,59,2,NA,"F",58,"kink at tail @40","N","N"
2014-11-07,"GWA2","1","A1","pitfall","Lizard","COVA","A1C1","N",58,52,3.5,NA,"F",NA,NA,"N","N"
2014-11-11,"GWA1","1","A4","pitfall","Lizard","UTST","B3D3","Y",53,61,5,NA,"M",17,NA,"N","N"
2014-11-11,"GWA1","1","B3","funnel","Lizard","UTST","B3C2","Y",58,100,6,NA,"M",NA,NA,"N","N"
2014-11-11,"GWA1","1","C4","pitfall","Lizard","UTST",NA,"N",47,84,2.5,NA,"F",NA,"dit- ants","Y","N"
2014-11-11,"GWA1","2","A1","pitfall","Lizard","UTST","B2D5","Y",49,79,4,NA,"F",NA,NA,"N","N"
2014-11-11,"GWA1","2","C-Fence","hand captured","Lizard","UTST","B2D1","Y",55,88,6.5,NA,"M",88,"no otl on 11/7/14","N","N"
2014-11-11,"GWA3","1","C-Fence","hand captured","Lizard","UTST","A3B4","Y",46,80,3,NA,"F",NA,NA,"N","N"
2014-11-12,"GWA1","1","A1","pitfall","Lizard","UTST","B3D5","N",57,106,6.5,NA,"M",NA,NA,"N","N"
2014-11-12,"GWA1","2","A1","pitfall","Lizard","ASTI","C1D1","N",47,111,2,NA,"F",NA,NA,"N","N"
2014-11-12,"GWA3","1","A4","pitfall","Lizard","UTST","A3B4","Y",46,80,3,NA,"F",NA,NA,"N","N"
2014-11-12,"GWA3","1","A1","pitfall","Lizard","UTST","A3B5","N",59,112,7,NA,"M",NA,NA,"N","N"
2014-11-14,"GWA1","1","B2","funnel","Lizard","UTST","B2C3","Y",51,84,4,NA,"F",NA,"shedding","N","N"
2014-11-14,"GWA3","1","A1","pitfall","Lizard","UTST","A3B4","Y",47,81,3,NA,"F",NA,NA,"N","N"
2014-12-04,"GWA2","1","A-Fence","hand captured","Lizard","UTST","B1D2","Y",56,106,6,NA,"M",NA,NA,"N","N"
2015-02-25,"GWA2","2","C2","funnel","Lizard","UTST","B2D1","Y",53,82,5,NA,"M",80,"partial toe loss on b foot","N","N"
2015-02-25,"GWA2","2","B3","funnel","Lizard","UTST","B2C5","Y",52,48,4,NA,"F",23,"possibly gravid","N","N"
2015-02-26,"GWA1","2","A2","funnel","Lizard","UTST","B4C1","N",57,72,5,NA,"M",64,NA,"N","N"
2015-02-26,"GWA1","2","A3","funnel","Lizard","UTST","B3C5","Y",47,66,5,NA,"F",35,NA,"N","N"
2015-02-26,"GWA1","2","B2","funnel","Lizard","UTST","B4C2","N",54,100,5,NA,"M",NA,NA,"N","N"
2015-02-26,"GWA1","2","B3","funnel","Lizard","UTST","B2D5","Y",53,80,5,NA,"F",NA,NA,"N","N"
2015-02-26,"GWA2","1","B4","pitfall","Lizard","UTST","B3D2","N",57,52,5,NA,"M",24,NA,"N","N"
2015-02-26,"GWA2","2","C-Fence","hand captured","Lizard","UTST","B2C5","Y",52,48,4,NA,"F",23,NA,"N","N"
2015-02-27,"GWA1","1","A2","funnel","Lizard","UTST","B4C3","N",61,92,7,NA,"M",80,NA,"N","N"
2015-02-27,"GWA1","2","B-Fence","hand captured","Lizard","UTST","B2D5","Y",53,81,5,NA,"F",NA,"gravid","N","N"
2015-02-27,"GWA2","2","C4","pitfall","Lizard","UTST","B2C5","Y",52,45,4,NA,"F",20,"gravid","N","N"
2015-02-27,"GWA2","2","A1","pitfall","Lizard","UTST","B3D3","N",60,114,7,NA,"M",NA,NA,"N","N"
2015-03-03,"GWA3","1","A1","pitfall","Snake","CRSC",NA,NA,NA,NA,NA,NA,"U",NA,"found in center bucket when opening on 2/22/15","N",NA
2015-03-04,"GWA1","1","B4","pitfall","Lizard","UTST","B4C3","Y",62,94,7,NA,"M",81,NA,"N","N"
2015-03-04,"GWA1","2","B-Fence","hand captured","Lizard","UTST","B4C1","Y",60,76,6.5,NA,"M",69,"back end squished, maybe by funnel trap","N","N"
2015-03-04,"GWA1","2","A-Fence","hand captured","Lizard","UTST","B2D5","Y",53,82,5.5,NA,"F",NA,NA,"N","N"
2015-03-05,"GWA1","1","B2","funnel","Lizard","UTST","B3D3","Y",54,64,5.5,NA,"M",64,"tail lost, no regen yet","N","N"
2015-03-05,"GWA1","2","A1","pitfall","Lizard","UTST","B4C2","Y",54,102,6.5,NA,"M",NA,NA,"N","N"
2015-03-06,"GWA1","2","A1","pitfall","Lizard","UTST","B3C5","Y",50,68,4.5,NA,"F",36,"gravid","N","N"
2015-03-06,"GWA1","2","C3","funnel","Lizard","UTST","B4C2","Y",56,102,6.5,NA,"M",NA,NA,"N","N"
2015-03-24,"GWA2","2","A-Fence","hand captured","Lizard","SCMA","A1B5","N",78,109,18,NA,"M",NA,NA,"N","N"
2015-03-25,"GWA1","1","A3","funnel","Lizard","ASTI","C1D3","N",52,135,3.5,NA,"F",NA,"juvenile","N","N"
2015-03-25,"GWA1","1","B3","funnel","Lizard","ASTI","C1D2","N",82,209,15,NA,"M",NA,NA,"N","N"
2015-03-25,"GWA1","2","A1","pitfall","Lizard","ASTI","B5C3","Y",82,195,14,NA,"M",NA,"it was a biter","N","N"
2015-03-25,"GWA2","2","A2","funnel","Lizard","UTST","B2C5","Y",52,43,3.5,NA,"F",22,NA,"N","N"
2015-03-25,"GWA2","2","B3","funnel","Lizard","ASTI","A2B1C3","N",51,122,3,NA,"M",NA,NA,"N","Y"
2015-03-25,"GWA2","2","A1","pitfall","Lizard","SCMA","A1B5","Y",78,109,17.5,NA,"M",NA,NA,"N","N"
2015-03-26,"GWA1","1","B4","pitfall","Lizard","UTST","B4C5","N",53,96,5,NA,"M",NA,NA,"N","N"
2015-03-26,"GWA1","1","A3","funnel","Lizard","ASTI","C1D5","N",73,163,9.5,NA,"F",NA,NA,"N","N"
2015-03-26,"GWA1","1","A2","funnel","Lizard","ASTI","B4C1","Y",76,192,9.5,NA,"F",NA,NA,"N","N"
2015-03-26,"GWA1","1","A4","pitfall","Lizard","ASTI","C2D1","N",73,203,10,NA,"F",NA,NA,"N","N"
2015-03-26,"GWA1","2","C-Fence","hand captured","Lizard","UTST","B4C2","Y",56,103,6.5,NA,"M",NA,NA,"N","N"
2015-03-26,"GWA1","2","C2","funnel","Lizard","ASTI","B5C3","Y",79,193,13,NA,"M",NA,NA,"N","N"
2015-03-26,"GWA1","2","A2","funnel","Lizard","ASTI","C1D1","Y",52,127,3,NA,"F",NA,NA,"N","N"
2015-03-26,"GWA1","2","B4","pitfall","Lizard","COVA","A5","N",49,49,2,NA,"M",NA,NA,"N","N"
2015-03-26,"GWA1","2","B2","funnel","Lizard","ASTI","B5C2","Y",77,149,12.5,NA,"F",65,NA,"N","N"
2015-03-26,"GWA1","2","A4","pitfall","Lizard","ASTI","C2D2","N",56,149,4,NA,"F",NA,NA,"N","N"
2015-03-26,"GWA2","1","B2","funnel","Lizard","UTST","B3C2","Y",47,67,3,NA,"F",63,NA,"N","N"
2015-03-27,"GWA1","1","C3","funnel","Lizard","ASTI","C2D3","N",46,116,2,NA,"F",NA,"sex difficult to id","N","Y"
2015-03-27,"GWA1","2","A2","funnel","Lizard","SCMA","B3","N",116,45,60,NA,"M",45,"injury on knee of D leg, tail fresh break","N","N"
2015-03-27,"GWA2","1","A1","pitfall","Lizard","ASTI","A2B1C5","N",77,189,12.5,NA,"M",NA,NA,"N","N"
2015-03-27,"GWA2","2","C3","funnel","Lizard","UTST","B3D5","N",58,108,6,NA,"M",NA,NA,"N","N"
2015-03-27,"GWA2","2","A1","pitfall","Lizard","UTST","B2C5","Y",51,52,4,NA,"F",22,"gravid","N","N"
2015-03-30,"GWA2","1","C3","funnel","Lizard","UTST","B3C2","Y",44,67,3,NA,"F",NA,NA,"N","N"
2015-03-30,"GWA2","1","A3","funnel","Lizard","ASTI","A2B1D1","N",59,157,4.5,NA,"F",NA,NA,"N","N"
2015-03-30,"GWA2","1","A1","pitfall","Lizard","ASTI","A1B3C5D1","Y",75,178,12,NA,"F",NA,NA,"N","N"
2015-03-30,"GWA2","2","C2","funnel","Lizard","ASTI","A2B1D3","N",58,146,4,NA,"M",NA,NA,"N","N"
2015-03-30,"GWA2","2","C4","pitfall","Lizard","ASTI","A2B1C2","Y",74,193,9.5,NA,"M",NA,"first recorded as female, might be two different indiv","N","N"
2015-03-31,"GWA2","1","A-Fence","hand captured","Lizard","UTST","B3C5","Y",57,101,6.5,NA,"M",NA,NA,"N","N"
2015-03-31,"GWA2","1","A1","pitfall","Lizard","ASTI","A1B3C1","Y",76,170,11,NA,"F",NA,"kinked tail at 102mm","N","N"
2015-03-31,"GWA2","2","A2","funnel","Lizard","ASTI","A1B5D1","Y",74,160,11.5,NA,"M",106,NA,"N","N"
2015-03-31,"GWA2","2","B4","pitfall","Lizard","ASTI","A2B1D5","N",51,121,3.5,NA,"U",NA,NA,"N","N"
2015-03-31,"GWA2","2","A1","pitfall","Lizard","UTST","B4C2","N",59,87,6,NA,"M",NA,NA,"N","N"
2015-03-31,"GWA3","2","A2","funnel","Lizard","ASTI","A1D1","N",88,224,20.5,NA,"M",NA,NA,"N","N"
2015-04-01,"GWA2","1","C2","funnel","Lizard","ASTI","A2B2C1","N",66,168,7.5,NA,"F",NA,NA,"N","N"
2015-04-01,"GWA2","1","A3","funnel","Lizard","UTST","B3C2","Y",45,67,3,NA,"F",NA,NA,"N","N"
2015-04-01,"GWA2","1","A1","pitfall","Lizard","ASTI","A1B3C2","Y",75,185,12.5,NA,"M",NA,NA,"N","N"
2015-04-01,"GWA2","1","C4","pitfall","Lizard","ASTI","A1B3C5D1","Y",74,175,11,NA,"F",NA,NA,"N","N"
2015-04-01,"GWA2","1","B2","funnel","Lizard","SCMA","A1C1","N",61,79,7,NA,"M",NA,NA,"N","N"
2015-04-01,"GWA2","2","C3","funnel","Lizard","ASTI","A2B1C3","Y",54,130,3,NA,"M",NA,NA,"N","N"
2015-04-01,"GWA3","1","C4","pitfall","Lizard","SCMA","A1D2","N",105,NA,NA,NA,"F",NA,"escaped before remaining measurements","N","N"
2015-04-01,"GWA3","1","A3","funnel","Lizard","ASTI","A1D2","N",54,137,3,NA,"U",NA,NA,"N","Y"
2015-04-01,"GWA3","2","A3","funnel","Lizard","ASTI","B1","Y",82,128,13,NA,"F",28,"bulge where regen tail starts","N","N"
2015-04-02,"GWA2","1","B3","funnel","Lizard","SCMA","A1C1","Y",60,78,7,NA,"M",NA,NA,"N","N"
2015-04-02,"GWA2","2","B3","funnel","Lizard","ASTI","A2B2C2","N",76,184,9,NA,"F",NA,NA,"N","N"
2015-04-02,"GWA2","2","B2","funnel","Lizard","ASTI","A2B1C2","Y",70,190,9.5,NA,"M",NA,NA,"N","N"
2015-04-02,"GWA2","2","B4","pitfall","Lizard","ASTI","A1B5D1","Y",71,158,11.5,NA,"M",103,NA,"N","N"
2015-04-02,"GWA2","2","B4","pitfall","Lizard","UTST","B3D5","Y",58,104,5.5,NA,"M",NA,NA,"N","N"
2015-04-03,"GWA2","2","A1","pitfall","Lizard","ASTI","A2B2C3","N",75,155,9.5,NA,"F",58,NA,"N","N"
2015-04-03,"GWA3","1","A4","pitfall","Lizard","UTST","A3C1","N",52,57,3,NA,"F",8,"gravid?","N","N"
2015-04-22,"GWA1","1","C3","funnel","Lizard","ASTI",NA,"N",NA,NA,NA,NA,"U",NA,"escaped through funnel when shaking into pitfall","N","N"
2015-04-22,"GWA1","1","A4","pitfall","Lizard","ASTI","C1D3","Y",57,160,5.5,NA,"F",NA,NA,"N","N"
2015-04-22,"GWA1","1","B4","pitfall","Lizard","UTST","B4D1","N",56,104,6,NA,"M",NA,NA,"N","N"
2015-04-22,"GWA1","1","A4","pitfall","Lizard","ASTI","C2D5","N",59,158,5.5,NA,"F",NA,NA,"N","N"
2015-04-22,"GWA3","1","A1","pitfall","Lizard","UTST","A3B4","Y",49,81,4,NA,"F",NA,NA,"N","N"
2015-04-22,"GWA3","1","C2","funnel","Lizard","ASTI",NA,"N",NA,NA,NA,NA,"U",NA,"escaped through funnel when picked up trap","N","N"
2015-04-22,"GWA3","1","A1","pitfall","Lizard","UTST","A3C2","N",53,85,5,NA,"F",NA,NA,"N","N"
2015-04-22,"GWA3","1","C4","pitfall","Lizard","UTST","A3C3","N",61,71,6,NA,"M",18,NA,"N","N"
2015-04-22,"GWA3","1","C2","funnel","Lizard","ASTI","A1D3","N",88,228,17.5,NA,"M",NA,NA,"N","N"
2015-04-23,"GWA1","1","C4","pitfall","Lizard","SCMA","B4","N",105,101,44,NA,"F",32,NA,"N","N"
2015-04-23,"GWA1","1","A4","pitfall","Lizard","ASTI","B4C1","Y",77,193,8,NA,"F",NA,NA,"N","N"
2015-04-23,"GWA1","2","A1","pitfall","Lizard","ASTI","B5C3","Y",81,196,13,NA,"M",NA,NA,"N","N"
2015-04-24,"GWA1","1","C3","funnel","Lizard","ASTI","C1D2","Y",85,212,15.5,NA,"M",NA,NA,"N","N"
2015-04-24,"GWA1","2","C-Fence","hand captured","Lizard","UTST","B3C3","Y",51,47,4,NA,"F",19,"forked tail at end 1 mm, gravid","N","N"
2015-04-24,"GWA3","1","A1","pitfall","Lizard","UTST","A3C5","N",57,100,5.5,NA,"M",NA,NA,"N","N"
2015-04-24,"GWA3","1","B4","pitfall","Lizard","UTST","A3D1","N",59,112,6,NA,"M",NA,NA,"N","N"
2015-04-24,"GWA3","1","A2","funnel","Lizard","UTST","A3B4","Y",48,82,3.5,NA,"F",NA,"maybe gravid","N","N"
2015-04-29,"GWA2","1","B4","pitfall","Lizard","UTST","B4C3","N",59,69,5.5,NA,"M",18,"notched tail @ 51","N","N"
2015-04-29,"GWA2","1","A1","pitfall","Lizard","CADR","A1","N",86,110,18,NA,"M",NA,"photos by Charlie Leight","N","N"
2015-04-29,"GWA2","2","C4","pitfall","Lizard","ASTI","A2B2D1","N",79,169,11,NA,"M",95,NA,"N","N"
2015-04-29,"GWA2","2","A3","funnel","Lizard","ASTI","A2B1C1","Y",81,220,14,NA,"M",NA,NA,"N","N"
2015-04-29,"GWA2","2","C2","funnel","Lizard","ASTI","A2B2C5","N",56,152,4,NA,"M",NA,"unsure of gender","N","N"
2015-04-29,"GWA3","1","C4","pitfall","Lizard","UTST","A3B4","Y",48,83,2.5,NA,"F",NA,"spent, likely laid eggs","N","N"
2015-04-29,"GWA3","1","B4","pitfall","Lizard","UTST","A3C5","Y",53,90,5,NA,"M",NA,"DIT, tail broke in trap @15, head crushed","Y","N"
2015-04-30,"GWA2","1","A1","pitfall","Lizard","ASTI","A2B2D2","N",61,164,5,NA,"F",NA,NA,"N","N"
2015-04-30,"GWA2","1","A4","pitfall","Lizard","SCMA","A1C1","Y",63,86,7.5,NA,"M",NA,NA,"N","N"
2015-04-30,"GWA2","2","A1","pitfall","Lizard","SCMA","A1B5","Y",82,125,24.5,NA,"M",NA,NA,"N","N"
2015-04-30,"GWA2","2","A2","funnel","Lizard","ASTI","A2B2D3","N",79,210,12.5,NA,"M",NA,NA,"N","N"
2015-04-30,"GWA3","1","A1","pitfall","Lizard","UTST","A3B4","Y",47,82,2.5,NA,"F",NA,NA,"N","N"
2015-05-01,"GWA2","1","A3","funnel","Lizard","SCMA","A1C1","Y",65,87,8,NA,"M",NA,NA,"N","N"
2015-05-01,"GWA2","2","A4","pitfall","Lizard","ASTI","A2B2D5","N",80,177,13.5,NA,"M",96,NA,"N","N"
2015-05-01,"GWA2","2","B4","pitfall","Lizard","ASTI","A2B1C3","Y",58,152,5,NA,"U",NA,"sex difficult to id, HB thinks may be F","N","N"
2015-05-01,"GWA3","1","C4","pitfall","Lizard","CADR","A1","N",69,84,11,NA,"M",NA,NA,"N","N"
2015-05-01,"GWA3","1","A4","pitfall","Lizard","UTST","A3B4","Y",47,82,3,NA,"F",NA,"used previous measures","N","N"
2015-09-30,"GWA1","1","A1","pitfall","Lizard","SCMA","A1B4","N",38,48,1.5,NA,"M",NA,"captured when opening","N","Y"
2015-09-30,"GWA1","1","A1","pitfall","Lizard","SCMA","A1B3","N",52,65,4.5,NA,"M",NA,"captured when opening","N","Y"
2015-10-01,"GWA1","1","A1","pitfall","Lizard","ASTI","C3D1","N",39,87,1,NA,"U",NA,"mites on d leg","N","Y"
2015-10-01,"GWA1","1","A1","pitfall","Lizard","ASTI","C3D2","N",59,162,4.5,NA,"F",NA,NA,"N","N"
2015-10-01,"GWA1","1","A1","pitfall","Snake","LEHU",NA,NA,152,13,0.5,NA,"U",NA,NA,"N",NA
2015-10-01,"GWA1","2","A3","funnel","Lizard","ASTI","C3D3","N",76,195,10.5,NA,"F",NA,NA,"N","N"
2015-10-01,"GWA1","2","C2","funnel","Lizard","UTST","B4D3","N",51,84,4,NA,"M",41,NA,"N","N"
2015-10-01,"GWA1","2","A1","pitfall","Lizard","UTST","B4C2","Y",56,103,5,NA,"M",NA,NA,"Y","N"
2015-10-01,"GWA1","2","B2","funnel","Lizard","UTST","B4D2","N",46,72,3,NA,"F",NA,NA,"N","N"
2015-10-02,"GWA1","1","B4","pitfall","Lizard","ASTI","C5D2","N",73,190,9,NA,"M",NA,NA,"N","N"
2015-10-02,"GWA1","1","C2","funnel","Lizard","UTST","A3A4","N",44,70,2,NA,"F",NA,"natural  toe  loss","N","N"
2015-10-02,"GWA1","1","A1","pitfall","Lizard","ASTI","C5D1","N",37,88,1,NA,"U",NA,NA,"N","Y"
2015-10-02,"GWA1","1","A3","funnel","Lizard","ASTI",NA,"N",60,150,2,NA,"U",NA,"measurements are estimates","Y","N"
2015-10-02,"GWA1","1","B2","funnel","Lizard","UTST","B4D5","N",50,63,4,NA,"M",22,NA,"N","N"
2015-10-02,"GWA1","1","A4","pitfall","Lizard","ASTI","C3D5","N",42,104,1,NA,"U",NA,"shedding","N","Y"
2015-10-02,"GWA1","2","A3","funnel","Lizard","UTST","B4D2","Y",46,74,3,NA,"F",NA,NA,"N","N"
2015-10-02,"GWA1","2","A1","pitfall","Lizard","ASTI","C5D3","N",84,160,12.5,NA,"F",99,"difficult to sex","N","N"
2015-10-09,"GWA3","1","C2","funnel","Lizard","UTST","C4","N",57,104,5.5,NA,"M",NA,"natural  toe  loss","N","N"
2015-10-14,"GWA2","2","A1","pitfall","Lizard","SCMA","A1C2","N",35,44,1.5,NA,"F",NA,NA,"N","Y"
2015-10-15,"GWA2","1","A2","funnel","Lizard","ASTI","A2B3C1","N",73,184,9.5,NA,"F",NA,NA,"N","N"
2015-10-15,"GWA2","1","B4","pitfall","Lizard","UTST","B3C2","Y",48,58,4,NA,"F",23,"kink at 22mm  tail","N","N"
2015-10-15,"GWA2","2","A1","pitfall","Lizard","SCMA","A1C2","Y",35,44,1.5,NA,"F",NA,NA,"N","Y"
2015-10-15,"GWA2","2","B4","pitfall","Lizard","UTST","B4C5","N",46,81,2.5,NA,"F",NA,NA,"N","N"
2015-10-15,"GWA2","2","A1","pitfall","Lizard","ASTI","A2B3C2","N",58,139,4.5,NA,"F",NA,NA,"N","N"
2015-10-16,"GWA2","1","A3","funnel","Lizard","ASTI","A2B3C5","N",75,192,10,NA,"M",NA,NA,"N","N"
2015-10-16,"GWA2","1","B2","funnel","Lizard","ASTI","A2B3C3","N",73,171,8.5,NA,"M",115,NA,"N","N"
2015-10-16,"GWA2","2","A1","pitfall","Lizard","SCMA","A1C2","Y",35,44,1,NA,"F",NA,NA,"N","Y"
2015-10-16,"GWA2","2","A4","pitfall","Lizard","UTST",NA,"Y",NA,NA,NA,NA,"M",NA,"escaped","N","N"
2015-10-16,"GWA2","2","A1","pitfall","Lizard","ASTI","A2B3D1","N",54,131,4,NA,"F",NA,NA,"N","N"
2015-10-20,"GWA1","2","B-Fence","hand captured","Lizard","UTST","B5C1","N",56,93,6.5,NA,"M",58,NA,"N","N"
2015-10-21,"GWA1","1","B-Fence","hand captured","Lizard","UTST","A3A4","Y",45,72,3,NA,"F",NA,NA,"N","N"
2015-10-21,"GWA1","1","A1","pitfall","Lizard","SCMA","A1B3","Y",57,74,6.5,NA,"M",NA,NA,"N","N"
2015-10-21,"GWA1","2","C4","pitfall","Lizard","UTST","B5C2","N",54,98,5,NA,"M",NA,NA,"N","N"
2015-10-21,"GWA1","2","C4","pitfall","Lizard","ASTI","C5D5","N",72,190,9,NA,"M",NA,NA,"N","N"
2015-10-21,"GWA3","1","B-Fence","hand captured","Lizard","UTST","A3D5","N",47,22,2.5,NA,"M",16,NA,"N","N"
2015-10-21,"GWA3","2","B4","pitfall","Lizard","UTST","A3D3","N",56,106,5.5,NA,"M",NA,NA,"N","N"
2015-10-21,"GWA3","2","A4","pitfall","Lizard","UTST","A3D2","N",47,80,3,NA,"F",NA,NA,"N","N"
2015-10-22,"GWA1","1","A3","funnel","Lizard","SCMA","A1B5","N",42,60,2.5,NA,"F",NA,NA,"N","Y"
2015-10-22,"GWA3","1","B4","pitfall","Lizard","UTST","A3D5","Y",47,22,2.5,NA,"M",16,NA,"N","N"
2015-10-22,"GWA3","2","A1","pitfall","Lizard","UTST","A3D3","Y",56,106,5,NA,"M",NA,NA,"N","N"
2015-10-23,"GWA1","1","A1","pitfall","Lizard","ASTI","A1B1C1","N",47,87,1,NA,"U",NA,NA,"N","Y"
2015-10-23,"GWA1","2","A3","funnel","Lizard","ASTI","A1B1C2","N",57,148,4.5,NA,"F",NA,NA,"N","N"
2015-10-23,"GWA1","2","C2","funnel","Lizard","ASTI","A1B1C3","N",45,118,2.5,NA,"U",NA,NA,"N","Y"
